Genome project	Gene stable ID	Transcript stable ID	Human gene stable ID	Gene name
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.2	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.2	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.2	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.2	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.3	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.3	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.3	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1h.3	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.2	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.2	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.2	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.2	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.3	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.3	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.3	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1i.3	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.2	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.2	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.2	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.2	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.3	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.3	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.3	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1k.3	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.2	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.2	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.2	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.2	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.3	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.3	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.3	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1l.3	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1m.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1m.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1m.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1m.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1n.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1n.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1n.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1n.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1o.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1o.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1o.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1o.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1p.1	ENSG00000058404	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1p.1	ENSG00000148660	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1p.1	ENSG00000070808	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006779	K11E8.1p.1	ENSG00000145349	unc-43
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2b.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2b.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2c.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2c.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2c.2	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2c.2	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2d.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2d.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2e.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2e.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2e.2	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2e.2	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2f.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2f.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2f.2	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2f.2	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2h.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2h.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2h.2	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2h.2	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2i.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2i.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2j.1	ENSG00000145362	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006780	B0350.2j.1	ENSG00000151150	unc-44
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1b.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1b.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1c.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1c.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1d.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1d.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1e.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1e.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1f.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1f.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1g.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.3		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.4		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.5		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.6		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1h.7		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.3		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.4		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.5		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.6		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1i.7		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1j.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1j.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1k.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1k.2		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1l.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1m.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1n.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006784	T21C12.1o.1		unc-49
caenorhabditis_elegans_prjna13758	WBGene00006785	T07A5.2.1	ENSG00000115446	unc-50
caenorhabditis_elegans_prjna13758	WBGene00006786	Y60A3A.1.1	ENSG00000177169	unc-51
caenorhabditis_elegans_prjna13758	WBGene00006786	Y60A3A.1.1	ENSG00000083290	unc-51
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2a.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2b.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2c.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2d.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2e.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2f.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2g.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2i.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2j.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2k.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2l.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2m.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2n.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006787	ZC101.2o.1	ENSG00000164318	unc-52
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1a.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1a.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1a.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1b.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1b.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1b.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1c.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1c.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1c.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1d.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1d.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1d.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1e.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1e.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1e.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1f.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1f.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1f.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1g.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1g.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1g.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1h.1	ENSG00000067798	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1h.1	ENSG00000166833	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006788	F45E10.1h.1	ENSG00000134369	unc-53
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000109063	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000092054	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000264424	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000133020	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000144821	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000006788	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000109061	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000197616	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.1	ENSG00000078814	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000109063	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000092054	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000264424	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000133020	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000144821	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000006788	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000109061	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000197616	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.2	ENSG00000078814	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000109063	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000092054	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000264424	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000133020	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000144821	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000006788	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000109061	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000197616	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006789	F11C3.3.3	ENSG00000078814	unc-54
caenorhabditis_elegans_prjna13758	WBGene00006790	F55D12.4a.1		unc-55
caenorhabditis_elegans_prjna13758	WBGene00006790	F55D12.4b.1		unc-55
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3a.1	ENSG00000107295	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3a.1	ENSG00000140600	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3a.1	ENSG00000141985	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3b.1	ENSG00000107295	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3b.1	ENSG00000140600	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3b.1	ENSG00000141985	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3c.1	ENSG00000107295	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3c.1	ENSG00000140600	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3c.1	ENSG00000141985	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3d.1	ENSG00000107295	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3d.1	ENSG00000140600	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006791	T04D1.3d.1	ENSG00000141985	unc-57
caenorhabditis_elegans_prjna13758	WBGene00006792	T06H11.1a.1		unc-58
caenorhabditis_elegans_prjna13758	WBGene00006792	T06H11.1b.1		unc-58
caenorhabditis_elegans_prjna13758	WBGene00006794	C38C3.5.1		unc-60
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2a.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2a.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2a.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2a.2	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2a.2	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2a.2	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2b.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2b.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2b.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2b.2	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2b.2	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2b.2	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2c.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2c.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2c.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2d.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2d.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2d.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2e.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2e.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2e.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2f.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2f.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2f.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2g.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2g.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2g.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2h.1	ENSG00000143995	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2h.1	ENSG00000134138	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006796	T28F12.2h.1	ENSG00000105419	unc-62
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000120903	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000147434	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000160716	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000117971	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000147432	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000101204	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000138435	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000080644	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006797	Y110A7A.3.1	ENSG00000169684	unc-63
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.1	ENSG00000099365	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.1	ENSG00000111450	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.1	ENSG00000166900	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.1	ENSG00000106089	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.2	ENSG00000099365	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.2	ENSG00000111450	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.2	ENSG00000166900	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7a.2	ENSG00000106089	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7b.1	ENSG00000099365	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7b.1	ENSG00000111450	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7b.1	ENSG00000166900	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006798	F56A8.7b.1	ENSG00000106089	unc-64
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5a.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5a.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5b.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5b.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5c.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5c.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5d.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5d.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5e.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5e.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5f.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5f.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5g.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5g.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5h.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5h.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5i.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5i.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5j.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5j.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5k.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5k.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5l.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5l.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5m.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5m.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5n.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5n.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5o.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5o.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5p.1	ENSG00000198626	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006801	K11C4.5p.1	ENSG00000196218	unc-68
caenorhabditis_elegans_prjna13758	WBGene00006802	T07A5.6a.1	ENSG00000153130	unc-69
